"count";"username";"datetime";"text"
"234";"n.r1997";"21:57:01 19-12-2020";"کاش به همین جذابی و زیبایی که شما نشون میدید بود کار ما"
"235";"aaffmm10";"21:57:01 19-12-2020";"خداقوت همکاران فعال در بخش کرونا😍🤗❤️"
"236";"nazaninn8898";"21:57:08 19-12-2020";"روزتون مبارک امیدوارم درسایه ی حق و تنها پرستار دشت کربلا سلامت و موفق باشید❤️"
"237";"gh_1348_";"21:57:25 19-12-2020";"سپاس فرشتگان زمینی بال هایتان پر توان جایگاهتان بهشت برین"
"238";"alireza_gh20";"21:57:40 19-12-2020";"انشاالله همیشه سلامت و پایدار باشی داداش@mehdi_kqzi"
"239";"mahgol9093";"21:57:41 19-12-2020";"@mahdieh_amin @mohammadamin_hasanimoghadam @salime_sharifi روزتون مبارک عزیزان من.خداقوت"
"240";"layla_javady";"21:57:47 19-12-2020";"روزتان مبارک و خدا قوت"
"241";"layla_javady";"21:57:52 19-12-2020";"🌸🌸🌸🌸🌸🌸"
"242";"leila_rahbari84";"21:57:57 19-12-2020";"فرشته های بدون بال... تجسم زیبای مهر و فداکاری روزتون مبارک❤️🍀🌺"
"243";"parivash.t7212";"21:57:58 19-12-2020";"قهرمانان سپید پوش روزهای سخت ، دسنان سبزتان را میبوسم 💖⭐⭐⭐⭐⭐💖"
"244";"layla_javady";"21:58:07 19-12-2020";"همیشه سلامت باشید 👏👏👏👏👏"
"245";"shbkh110";"21:58:16 19-12-2020";"فرشته های سفید پوش روزتون مبارک ❤️"
"246";"arezoo_raz";"21:58:23 19-12-2020";"پرستاری، هنر نقاشی لبخند بر بوم لبهاست.روزمون مبارک"
"247";"n.r1997";"21:58:30 19-12-2020";"روزمون مبارک🙂"
"248";"nasrin.fakhraei";"21:58:36 19-12-2020";"مدافعین سلامت روزتان مبارک💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞"
"249";"hamid_5901";"21:58:59 19-12-2020";"واقعا خدا قوت خسته نباشین"
"250";"nasrin.fakhraei";"21:59:05 19-12-2020";"@fatii_h.1367"
"251";"sarakarani7";"21:59:09 19-12-2020";"علی یارتان حق نگهدارتان"
"252";"nasrin.fakhraei";"21:59:11 19-12-2020";"@msi_hjn"
"253";"_afshari_fard";"21:59:12 19-12-2020";"میدونم این روزا چقدر سخت میگذره ولی همیشه قوی بدید و هستید پس بازم به امید خدا ودعای مردم قوی باش ناهید افشاری هستم همکاری عزیزم تبریک میگم بهمتون"
"254";"khorshid_khanom73";"21:59:17 19-12-2020";"سلامتی همه قهرمانانمون🌹"
"255";"farzane.sadeghjoo";"21:59:29 19-12-2020";"بیدارباش و صبور ؛ای فرشته زمینی و بدان دعای همه درد مندان بدرقه راه توست"
"256";"mohade3eh.76";"21:59:48 19-12-2020";"@alireza_hasanzadeh_66 آنگاه که دردمندی سلامت خود را بازیابد آنگاه که دستی به نشان شکر به آسمان بلند شود ملائک تو را می ستایند روز پرستار مبارک"
"257";"sterileprocessing_iran";"22:00:18 19-12-2020";"@z.mohamadii6 تقدیم با احترام به همه پرستاران عزیز،مدیونتونیم🌺❤️"
"258";"msalehi105";"22:00:27 19-12-2020";"خدا قوت"
"259";"nasrin.fakhraei";"22:00:31 19-12-2020";"@khadijehhajian1984"
"260";"parivash.t7212";"22:00:32 19-12-2020";"ما اعتماد به بانک ملی را از اعتماد و وجدان کاری شما اموختیم 🌸👏👏👏👏🌸"
"261";"s_a__1400";"22:00:42 19-12-2020";"خسته ای اما لبخند میزنی هنوز نگاهم به دستانت نه به چشمان مهربان توست که نگران منی.... منی که حتی من را نمیشناسی و همین حالم را بهتر می کند.. روز پرستار مبارک🎉🌺🎉"
"262";"bastani.rahim";"22:00:48 19-12-2020";"💌 فرشته های نجات تقدیروتشکر خدا پشت پناهتان"
"263";"hossein.khanzade";"22:00:54 19-12-2020";"پرستار، یعنی خلاصه عشق در کویر گداخته درد. پرستار، گرمی دستی است که بر پیشانی تب داری می نشیند و امیدی است که از چشمان شفّاف مهربانی در وجود پردرد لانه می کند."
"264";"parivash.t7212";"22:00:56 19-12-2020";"سپید پوشان راست قامت تنتان به ناز طبیبان نیازمند مباد 🌸👌👌👌👌👌👌🌸"
"265";"borhani.mbs";"22:01:00 19-12-2020";"دلتنگیهایت را باد ترانه میخواند ای مهربان ای فرشته روزت مبارک"
"266";"najiabd1397";"22:01:03 19-12-2020";"روز همه پرستارای زحمتکش مبارک❤️"
"267";"samiraa_a";"22:01:03 19-12-2020";"پرستارها هر کجا ک باشند زندگی همان جاست روز پرستار و شب یلدا رو ب همه ی همکاران پر تلاشم تبریک میگم@r.d9332"
"268";"zahra_di16";"22:01:07 19-12-2020";"شما تو این روزا دست خدا روزمینید ♥️ خداحفظتون کنه🌸"
"269";"davoud1867";"22:01:08 19-12-2020";"ر"
"270";"love_only_god___";"22:01:12 19-12-2020";"دست خدا به همراهت ای دست سرشار از عاطفه و مهر دعای همه دردمندان بدرقه راهت ای سینه لبریز از ایمان و یقین دستت همیشه گرم ای نگران چشم های خسته و بیمار خدا پشت و پناهت ای باغبان گل های پژمُرده و شاخه های شکسته نسیم رضایت خدا گوارای وجودت ای جلوه گاه فداکاری و صبر ای اسوه نیکوکاری، ای پرستار #پرستاران_فرشته_اند #پرستاران_توانمند_ایران"
"271";"afsane_sd2";"22:01:14 19-12-2020";"😍😍"
"272";"mahgol9093";"22:01:27 19-12-2020";"دست خدا به همراه پرستارهای عزیز و مدافعان سلامت که سرشار از عاطفه و ایثار هستن"
"273";"hosna.hesam.7080";"22:01:31 19-12-2020";"❤️به پاس اززحمات شماپرستارای عزیز💖ما امسال یلدای مجازی برگزارمیکنیم❤️خداپشت وپناهتان🙌"
"274";"pardis.parsaei.89";"22:01:33 19-12-2020";"دستان پر مهرتان رو دورادور بوسه میزنیم جانان❤️"
"275";"hrriazi55";"22:01:36 19-12-2020";"خدا قوت"
"276";"zahra_di16";"22:01:40 19-12-2020";"@mahsa.nursing4274 روزت مبارک مهربون ترین پرستار و رفیق جانم♥️"
"277";"hossein.khanzade";"22:01:43 19-12-2020";"پرستار، حرفی از کلام خداوند است؛ شعاعی از ملکوت پرحشمت و تابشی از زیبایی انسان."
"278";"elham.you2014";"22:01:48 19-12-2020";"@zahra72mnz پرستار؛ پرستارى ات خجسته باشد كه هميشه پرستار باشى ♥️🍃"
"279";"puone_4628";"22:01:55 19-12-2020";"روزتون مبارک خداحفظتون کنه🌹 💜"
"280";"love_only_god___";"22:02:01 19-12-2020";"@leila.heybati_724"
"281";"mahgol9093";"22:02:08 19-12-2020";"پرستارها قهرمان زندگی ما هستن"
"282";"puone_4628";"22:02:29 19-12-2020";"@tahminh1162"
"283";"mehrzadzare";"22:02:34 19-12-2020";"@shahrokh1396700 پرستاری فقط یک هنر نیست بلکه قلب است. پرستاری فقط یک علم نیست، یک وجدان است ."
"284";"yosef_mohamadzadeh75.y82";"22:02:36 19-12-2020";"فرشتگان سلامت هر روز خدا برای سلامتی شما دستی به آسمان داریم"
"285";"masi_banoo1390";"22:02:39 19-12-2020";"سفیدپوشان صبور اجرتون با پرستار دشت کربلا💖💖💖💖💛💛💛💛"
"286";"puone_4628";"22:02:40 19-12-2020";"@respina627"
"287";"mahmood.ghaderi.sh3";"22:02:42 19-12-2020";"پرستار ای زحمتکش روزتان مبارک.💚💚💚"
"288";"r_ghanavati295_9_295";"22:02:46 19-12-2020";"پرستاری هنر نقاشی لبخند بر بوم دردهاست …"
"289";"hossein.khanzade";"22:02:46 19-12-2020";"پرستار، حرفی از کلام خداوند است؛ شعاعی از ملکوت پرحشمت و تابشی از زیبایی انسان. پرستار، یعنی خلاصه عشق در کویر گداخته درد."
"290";"milaaad4195";"22:02:48 19-12-2020";"روز پرستار روز عشق و محبت. هموطنان لطفا ماسک بزنید و از تجمع به دور باشید. این فرشتگان زمینی بدون ریالی دستمزد اضافه و حتی بدون حقوق دارن بدون توقف زحمت میکشن‌. خواهش میکنم رعایت کنید. نمیدونید کادر درمان چقدر تو فشار و خطره"
"291";"puone_4628";"22:02:50 19-12-2020";"@shirin71865167"
"292";"puone_4628";"22:02:51 19-12-2020";"@hanih6665"
"293";"__mandna__";"22:02:59 19-12-2020";"ایشالا ک همیشه سلامت و پایدارباشین 💛😻"
"294";"servatmandshoo";"22:03:15 19-12-2020";"فرشته های زمینی خسته نباشید و ممنون ."
"295";"samiraa_a";"22:03:20 19-12-2020";"روزت مبارک عزیزم@silvana937761"
"296";"mahdiasadi9346";"22:03:43 19-12-2020";"از زحمات کادر پزشگی و پرستاری سپاس فراوان دارم خدا قوت"
"297";"samane706270";"22:03:52 19-12-2020";"دست تک تک شما رو میبوسم😍 خدا قوت"
"298";"taherehhashemian";"22:03:55 19-12-2020";"مدافعان سلامت مملکتم منت دار شماهستیم سلامت باشید"
"299";"ferivaziri";"22:04:16 19-12-2020";"پرستار جانش را برای سلامت اجتماع سپر کرده است .🌿🌸🌾☘🌱🌹⚘🌿🌸🌿"
"300";"parvaneh_byt77";"22:04:26 19-12-2020";"Hands that heal, Hearts that care, It’s good to know, You’re always there.. Wishing you a happy nurse day ❣❣"
"301";"s_a_r_a_rad";"22:04:51 19-12-2020";"لبختدرضایت خداگوارای وجودت ای پرستار"
"302";"pyry1380";"22:05:09 19-12-2020";"❤️پرستاران فرشته های روی زمینن خداقوت مجاهدان فی سبیل الله❤️"
"303";"samiraa_a";"22:05:17 19-12-2020";"@somaye.r.6698 😘😘😘دوست مهربانم روزت مبارک💖💖💖"
"304";"farzad__taleshi";"22:05:36 19-12-2020";"@atefe.j_96"
"305";"mh.dy218";"22:05:37 19-12-2020";"بیدار باش و صبور،‌ و بدان که دعای همه دردمندان بدرقه راه توست. ای فرشته زمینی گام‌هایت استوار و برقرار روز پرستار مبارک"
"306";"elham.you2014";"22:05:41 19-12-2020";"@f_hsnpour.nrs تو خدايا حواست باشه؛ نذا يك نفسم تنها شه♥️🍃"
"307";"vahed_shokripuor";"22:05:47 19-12-2020";"پرستار سایه سفید محبت است"
"308";"ssa.85";"22:05:50 19-12-2020";"❤️با پرستاران پرستاری کنـیم در مسیر عشـق همکاری کنـیم گرچه از دنیای آنان، غافـلیم ساعتی، یک نقش را، بازی کنیم❤️"
"309";"dr.jamshidalizadeh";"22:05:51 19-12-2020";"فرشتگان زمینی روزتان مبارک مدیون زحمات ‌شما عزیزان هستیم سال دیگه یلدا را در کنار هم جشن میگیریم 🌺🌺🌺"
"310";"amin.marandi74";"22:06:04 19-12-2020";"یه خسته نباشید جانانه برای همه پرستارانی که تو خط مقدم مبارزه بودن"
"311";"hossein.khanzade";"22:06:57 19-12-2020";"پرستاری عشق است؛ عشق به خالق و مخلوقات. عشق به خالق است در رسیدگی به مخلوقات خدا، و عشق به مخلوق است در اطاعت خالق و رسیدگی و اهتمام به دردهای همنوعان و سلامت جامعه و با این هدف است که عمل پرستار، محبوب حضرت حق می گردد."
"312";"m_salmani4640";"22:07:01 19-12-2020";"از زحمات بي چشم داشتتان سپاسگزارم انشالله هميشه تندرست و شاد باشيد . يلدا مبارك باد "
"313";"milad_e86";"22:07:03 19-12-2020";"درود به شرفشون"
"314";"nfass6380";"22:07:05 19-12-2020";"سلام بله خواهرم پرستاره"
"315";"koroshmahmodian";"22:07:11 19-12-2020";"سلامتی سربازان خط مقدم ایثار و از خود گذشتگی روز پرستار مبارک"
"316";"aliye.bakhshi";"22:07:18 19-12-2020";"تنشون سالم.لبشون خندون.چشم امید ایران تو این روزای سخت❤️"
"317";"bano.seyedeh";"22:07:22 19-12-2020";"Eshghaa😘"
"318";"jokond.smile";"22:07:23 19-12-2020";"خدا قوت😍"
"319";"kh.gharedaghi90";"22:07:26 19-12-2020";"کسی که وقت سحر سخت کوش و بیدار است فرشته ایست که نام خوشش پرستار است❤️ سلامتی وجودش بخواهم از یزدان یقین که حافظ او ذات پاک دادار است❤️"
"320";"__kimiya__24";"22:07:27 19-12-2020";"خسته نباشی! گرچه میدانم خستگی را خسته کرده ایی....پرستار عزیزم روزت مبارک"
"321";"maryam._.khaki";"22:07:28 19-12-2020";"روز پرستار بر سفید پوشان دل پاک مبارک🎊🎉انشاءالله که همیشه سلامت باشید🌹"
"322";"hossein.khanzade";"22:07:28 19-12-2020";"پرستاری یعنی همانند شمع، نورافشانی نمودن و مهربانی و گرمای عشق را در تن های رنجور تزریق کردن."
"323";"nfass6380";"22:07:29 19-12-2020";"@paria.rafiei"
"324";"bano.seyedeh";"22:07:30 19-12-2020";"بهترینید"
"325";"hossein.khanzade";"22:08:10 19-12-2020";"پرستار یعنی بیمار دار و پرستاری یعنی مراقبت و مواظبت از فرد دیگر. پرستاری یعنی همانند شمع، نورافشانی نمودن و مهربانی و گرمای عشق را در تن های رنجور تزریق کردن. پرستاری عشق است؛ عشق به خالق و مخلوقات."
"326";"mariyaa69.sh";"22:08:22 19-12-2020";"من یه پرستارم...اما برای کل دنیا ارزوی سلامتی میکنممممم سلامتی نعمت بزرگیه قدرشو بدونیم...از همینجا به همه همکارای گلم مخصوصا استاد عزیزمون اقای زارعی خسته نباشید میگمممم خداقوت دلاورا....به امید روزهای بهتر 😍😍😍🌷"
"327";"mahdieh__moradi__1384";"22:08:31 19-12-2020";"من دست تک تک شما پرستار هارا میبوسم و از شما به خاطر زحماتی که میکشید تشکر میکنم🥰🥰🥰😘😘😘😍😍😍🥰🥰🤗🤗 و سعی کنیم با هم به پروردگارمان توکل کنیم تا این مشکل به امید خدا حل شود❤️❤️🤗🥰🥰🤲🤲"
"328";"banooye_.shahr";"22:08:38 19-12-2020";"من خودم پرستار هستم وهمکارهای من واقعا دراین مدت سخت وطاقت فرسا ازحان خود گدشتند تا خدمت کنند وخدمت کنیم به وطنمون وهم میهنانمون همه ی شمارو دوست داریم 🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹"
"329";"mandala.shz";"22:08:47 19-12-2020";"فرشتگان زمینی روزتان مبارکباد💐🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺"
"330";"f.n.a.a8";"22:08:53 19-12-2020";"خسته ی کاری نباشید عزیزان 😍"
"331";"a.rahmani392";"22:09:13 19-12-2020";"❤️عرض خسته نباشید و خداقوت خدمت تمام پرستاران و کادر درمان❤️"
"332";"kh.gharedaghi90";"22:09:29 19-12-2020";"کاش روزی برسه یادی هم از بچه های ازمایشگاهی بشه و از زحمات انها هم قدردانی بشه"
"333";"adambarfi207i";"22:09:32 19-12-2020";"ما زیر چتر پرستاران کرونا را شکست خواهیم داد"
